ID,LOOPTYPE (0: Single 1: Move),FPS,,,,,,
ElderEntHead1Idle,1,10,,,,,,
,,,,,,,,
TEXTURE ID,L,T,W,H,X,Y,FlipX,FlipY
graphics/boss/elderent/head1.png,0,0,244,172,126,132,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,133,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,134,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,135,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,136,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,137,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,138,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,139,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,140,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,141,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,142,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,141,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,140,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,139,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,138,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,137,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,136,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,135,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,134,0,0
graphics/boss/elderent/head1.png,0,0,244,172,126,133,0,0
